data_Publisher,data_doi,data_Title,data_Authors,relation_type_id,publication_doi,publication_type,publication_title,publication_authors,citation_event_source,PubCitationStr
Polar Data Centre (PDC),10.5285/d77dd930-654b-4d09-99bd-8df3b00025a8,"Stable isotope data from the Gomez ice core (GZ07), Bryan Coast, South-Western Antarctic Peninsula","['Thomas, Elizabeth']",is-cited-by,10.1029/2007gl032529,American Geophysical Union (AGU),A doubling in snow accumulation in the western Antarctic Peninsula since 1850,"[['Elizabeth R.', 'Thomas'], ['Gareth J.', 'Marshall'], ['Joseph R.', 'McConnell']]",DataCite,"Thomas, E. R., Marshall, G. J., & McConnell, J. R. (2008). A doubling in snow accumulation in the western Antarctic Peninsula since 1850. Geophysical Research Letters, 35(1). https://doi.org/10.1029/2007gl032529
"
Environmental Information Data Centre (EIDC),10.5285/0f074839-1630-4ccd-aa63-84d0da16b28a,"Invertebrate biomass, vegetation cover, and environmental data from Hengill, Iceland","[""O'Gorman, E.J."", 'Robinson, S.I', 'McLaughlin, Ó.B.', 'Marteinsdóttir, B.']",is-referenced-by,10.1111/1365-2656.12798,Wiley,Soil temperature effects on the structure and diversity of plant and invertebrate communities in a natural warming experiment,"[['Sinikka I.', 'Robinson'], ['Órla B.', 'McLaughlin'], ['Bryndís', 'Marteinsdóttir'], ['Eoin J.', ""O'Gorman""]]",DataCite,"Robinson, S. I., McLaughlin, Ã. B., MarteinsdÃ³ttir, B., & OâGorman, E. J. (2018). Soil temperature effects on the structure and diversity of plant and invertebrate communities in a natural warming experiment. Journal of Animal Ecology, 87(3), 634â646. Portico. https://doi.org/10.1111/1365-2656.12798
"
Polar Data Centre (PDC),10.5285/cc1d42de-dfe6-40aa-a1a6-d45cb2fc8293,Antarctic regional snow accumulation composites over the past 1000 years,"['Thomas, Elizabeth']",is-cited-by,10.5194/cp-2017-18,Copernicus GmbH,Review of regional Antarctic snow accumulation over the past 1000 years,"[['Elizabeth R.', 'Thomas'], ['J. Melchior', 'van Wessem'], ['Jason', 'Roberts'], ['Elisabeth', 'Isaksson'], ['Elisabeth', 'Schlosser'], ['TJ', 'Fudge'], ['Paul', 'Vallelonga'], ['Brooke', 'Medley'], ['Jan', 'Lenaerts'], ['Nancy', 'Bertler'], ['Michiel R.', 'van den Broeke'], ['Daniel A.', 'Dixon'], ['Massimo', 'Frezzotti'], ['Barbara', 'Stenni'], ['Mark', 'Curran'], ['Alexey A.', 'Ekaykin']]",DataCite,"Thomas, E. R., van Wessem, J. M., Roberts, J., Isaksson, E., Schlosser, E., Fudge, T., Vallelonga, P., Medley, B., Lenaerts, J., Bertler, N., van den Broeke, M. R., Dixon, D. A., Frezzotti, M., Stenni, B., Curran, M., & Ekaykin, A. A. (2017). Review of regional Antarctic snow accumulation over the past 1000 years. https://doi.org/10.5194/cp-2017-18
"
Polar Data Centre (PDC),10.5285/dada63fb-c40a-4b13-97ba-c53860881d79,Water column and ice thickness measurements of the Filchner-Ronne Ice Shelf derived from point seismic observations collected between 2015-2017,"['Rosier, Sebastian', 'Hofstede, Coen', 'Brisbourne, Alex', 'Hattermann, Tore', 'Davis, Peter', 'Anker, Paul', 'Gudmundsson, Hilmar', 'Hugh, Corr']",is-cited-by,10.1029/2018jc013982,American Geophysical Union (AGU),A New Bathymetry for the Southeastern Filchner‐Ronne Ice Shelf: Implications for Modern Oceanographic Processes and Glacial History,"[['S. H. R.', 'Rosier'], ['C.', 'Hofstede'], ['A. M.', 'Brisbourne'], ['T.', 'Hattermann'], ['K. W.', 'Nicholls'], ['P. E. D.', 'Davis'], ['P. G. D.', 'Anker'], ['C.‐D.', 'Hillenbrand'], ['A. M.', 'Smith'], ['H. F. J.', 'Corr']]",DataCite,"Rosier, S. H. R., Hofstede, C., Brisbourne, A. M., Hattermann, T., Nicholls, K. W., Davis, P. E. D., Anker, P. G. D., Hillenbrand, C. âD., Smith, A. M., & Corr, H. F. J. (2018). A New Bathymetry for the Southeastern FilchnerâRonne Ice Shelf: Implications for Modern Oceanographic Processes and Glacial History. Journal of Geophysical Research: Oceans, 123(7), 4610â4623. Portico. https://doi.org/10.1029/2018jc013982
"
Environmental Information Data Centre (EIDC),10.5285/3578bae2-4b88-4b2e-93e1-6965dfe1348c,Nitrogen fixation and phosphatase activity of 97 nitrogen-fixing and non-fixing trees in Panama,"['Batterman, S.A.', 'Hall, J.S.', 'Turner, B.', 'Hedin, L.O.', 'LaHaela Walter, J.K.', 'Sheldon, P.', 'Van Breugel, M.']",is-referenced-by,10.1111/ele.13129,Wiley,"Phosphatase activity and nitrogen fixation reflect species differences, not nutrient trading or nutrient balance, across tropical rainforest trees","[['Sarah A.', 'Batterman'], ['Jefferson S.', 'Hall'], ['Benjamin L.', 'Turner'], ['Lars O.', 'Hedin'], ['J. Kimiko', 'LaHaela Walter'], ['Pete', 'Sheldon'], ['Michiel', 'Breugel']]",DataCite,"Batterman, S. A., Hall, J. S., Turner, B. L., Hedin, L. O., LaHaela Walter, J. K., Sheldon, P., & Breugel, M. (2018). Phosphatase activity and nitrogen fixation reflect species differences, not nutrient trading or nutrient balance, across tropical rainforest trees. Ecology Letters, 21(10), 1486â1495. Portico. https://doi.org/10.1111/ele.13129
"
Polar Data Centre (PDC),10.5285/0cf552a6-cd62-4da0-8289-8e4bab0a35a8,Basal Melt Rate Beneath Pine Island Ice Shelf (2014),"['Lok, Lai Bun', 'Nicholls, Keith', 'Brennan, Paul', 'Davis, Peter']",is-referenced-by,10.1029/2018jc014464,American Geophysical Union (AGU),Variability in Basal Melting Beneath Pine Island Ice Shelf on Weekly to Monthly Timescales,"[['Peter E. D.', 'Davis'], ['Adrian', 'Jenkins'], ['Keith W.', 'Nicholls'], ['Paul V.', 'Brennan'], ['E. Povl', 'Abrahamsen'], ['Karen J.', 'Heywood'], ['Pierre', 'Dutrieux'], ['Kyoung‐Ho', 'Cho'], ['Tae‐Wan', 'Kim']]",DataCite,"Davis, P. E. D., Jenkins, A., Nicholls, K. W., Brennan, P. V., Abrahamsen, E. P., Heywood, K. J., Dutrieux, P., Cho, K., & Kim, T. (2018). Variability in Basal Melting Beneath Pine Island Ice Shelf on Weekly to Monthly Timescales. Journal of Geophysical Research: Oceans, 123(11), 8655â8669. Portico. https://doi.org/10.1029/2018jc014464
"
Polar Data Centre (PDC),10.5285/b5689abb-4eba-49b3-b6b9-a9e29a8af579,"150 year, multi-proxy moss bank data of biological response to climate change from the Antarctic Peninsula","['Amesbury, Matthew', 'Charman, Dan', 'Convey, Pete', 'Griffiths, Howard', 'Hodgson, Dominic', 'Roland, Tom', 'Royles, Jessica']",is-referenced-by,10.1016/j.cub.2017.04.034,Elsevier BV,Widespread Biological Response to Rapid Warming on the Antarctic Peninsula,"[['Matthew J.', 'Amesbury'], ['Thomas P.', 'Roland'], ['Jessica', 'Royles'], ['Dominic A.', 'Hodgson'], ['Peter', 'Convey'], ['Howard', 'Griffiths'], ['Dan J.', 'Charman']]",DataCite,"Amesbury, M. J., Roland, T. P., Royles, J., Hodgson, D. A., Convey, P., Griffiths, H., & Charman, D. J. (2017). Widespread Biological Response to Rapid Warming on the Antarctic Peninsula. Current Biology, 27(11), 1616-1622.e2. https://doi.org/10.1016/j.cub.2017.04.034
"
Environmental Information Data Centre (EIDC),10.5285/9520664c-eb4d-4700-b064-5d215d23e595,Windermere lake temperature data 1944-2002,"['Winfield, I.J.', 'Fletcher, J.M.']",is-referenced-by,10.1111/1365-2656.12489,Wiley,Fitness consequences of early life conditions and maternal size effects in a freshwater top predator,"[['Yngvild', 'Vindenes'], ['Øystein', 'Langangen'], ['Ian J.', 'Winfield'], ['Leif Asbjørn', 'Vøllestad']]",DataCite,"Vindenes, Y., Langangen, Ã., Winfield, I. J., & VÃ¸llestad, L. A. (2016). Fitness consequences of early life conditions and maternal size effects in a freshwater top predator. Journal of Animal Ecology, 85(3), 692â704. Portico. https://doi.org/10.1111/1365-2656.12489
"
Environmental Information Data Centre (EIDC),10.5285/9520664c-eb4d-4700-b064-5d215d23e595,Windermere lake temperature data 1944-2002,"['Winfield, I.J.', 'Fletcher, J.M.']",is-referenced-by,10.1086/674610,University of Chicago Press,Effects of Climate Change on Trait-Based Dynamics of a Top Predator in Freshwater Ecosystems,"[['Yngvild', 'Vindenes'], ['Eric', 'Edeline'], ['Jan', 'Ohlberger'], ['Øystein', 'Langangen'], ['Ian J.', 'Winfield'], ['Nils C.', 'Stenseth'], ['L. Asbjørn', 'Vøllestad']]",DataCite,"Vindenes, Y., Edeline, E., Ohlberger, J., Langangen, Ã., Winfield, I. J., Stenseth, N. C., & VÃ¸llestad, L. A. (2014). Effects of Climate Change on Trait-Based Dynamics of a Top Predator in Freshwater Ecosystems. The American Naturalist, 183(2), 243â256. https://doi.org/10.1086/674610
"
Environmental Information Data Centre (EIDC),10.5285/5f3c1a02-d5c4-4faa-9353-e8b68ce2ace2,Grid-to-Grid model estimates of daily mean river flow for gauged catchments in Great Britain (1960 to 2015): observed driving data [MaRIUS-G2G-MORECS-daily],"['Bell, V.A.', 'Rudd, A.C.', 'Kay, A.L.', 'Davies, H.N.']",is-referenced-by,10.1016/j.jhydrol.2017.05.018,Elsevier BV,National-scale analysis of simulated hydrological droughts (1891–2015),"[['Alison C.', 'Rudd'], ['Victoria A.', 'Bell'], ['Alison L.', 'Kay']]",DataCite,"Rudd, A. C., Bell, V. A., & Kay, A. L. (2017). National-scale analysis of simulated hydrological droughts (1891â2015). Journal of Hydrology, 550, 368â385. https://doi.org/10.1016/j.jhydrol.2017.05.018
"
Environmental Information Data Centre (EIDC),10.5285/5f3c1a02-d5c4-4faa-9353-e8b68ce2ace2,Grid-to-Grid model estimates of daily mean river flow for gauged catchments in Great Britain (1960 to 2015): observed driving data [MaRIUS-G2G-MORECS-daily],"['Bell, V.A.', 'Rudd, A.C.', 'Kay, A.L.', 'Davies, H.N.']",is-referenced-by,10.1002/gdj3.55,Wiley,The MaRIUS-G2G datasets: Grid-to-Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data,"[['Victoria A.', 'Bell'], ['Alison L.', 'Kay'], ['Alison C.', 'Rudd'], ['Helen N.', 'Davies']]",DataCite,"Bell, V. A., Kay, A. L., Rudd, A. C., & Davies, H. N. (2018). The MaRIUS-G2G datasets: Grid-to-Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data. Geoscience Data Journal, 5(2), 63â72. Portico. https://doi.org/10.1002/gdj3.55
"
Environmental Information Data Centre (EIDC),10.5285/0ceb4f85-0bbf-49f0-ab70-cfc137ab7d4d,Grid-to-Grid model estimates of daily mean river flow for gauged catchments in Great Britain (1891 to 2015): observed driving data [MaRIUS-G2G-Oudin-daily],"['Bell, V.A.', 'Rudd, A.C.', 'Kay, A.L.', 'Davies, H.N.']",is-referenced-by,10.1007/s10584-018-2145-y,Springer Science and Business Media LLC,National-scale analysis of low flow frequency: historical trends and potential future changes,"[['A. L.', 'Kay'], ['V. A.', 'Bell'], ['B. P.', 'Guillod'], ['R. G.', 'Jones'], ['A. C.', 'Rudd']]",DataCite,"Kay, A. L., Bell, V. A., Guillod, B. P., Jones, R. G., & Rudd, A. C. (2018). National-scale analysis of low flow frequency: historical trends and potential future changes. Climatic Change, 147(3â4), 585â599. https://doi.org/10.1007/s10584-018-2145-y
"
Environmental Information Data Centre (EIDC),10.5285/0ceb4f85-0bbf-49f0-ab70-cfc137ab7d4d,Grid-to-Grid model estimates of daily mean river flow for gauged catchments in Great Britain (1891 to 2015): observed driving data [MaRIUS-G2G-Oudin-daily],"['Bell, V.A.', 'Rudd, A.C.', 'Kay, A.L.', 'Davies, H.N.']",is-referenced-by,10.1016/j.jhydrol.2017.05.018,Elsevier BV,National-scale analysis of simulated hydrological droughts (1891–2015),"[['Alison C.', 'Rudd'], ['Victoria A.', 'Bell'], ['Alison L.', 'Kay']]",DataCite,"Rudd, A. C., Bell, V. A., & Kay, A. L. (2017). National-scale analysis of simulated hydrological droughts (1891â2015). Journal of Hydrology, 550, 368â385. https://doi.org/10.1016/j.jhydrol.2017.05.018
"
Environmental Information Data Centre (EIDC),10.5285/0ceb4f85-0bbf-49f0-ab70-cfc137ab7d4d,Grid-to-Grid model estimates of daily mean river flow for gauged catchments in Great Britain (1891 to 2015): observed driving data [MaRIUS-G2G-Oudin-daily],"['Bell, V.A.', 'Rudd, A.C.', 'Kay, A.L.', 'Davies, H.N.']",is-referenced-by,10.1002/gdj3.55,Wiley,The MaRIUS-G2G datasets: Grid-to-Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data,"[['Victoria A.', 'Bell'], ['Alison L.', 'Kay'], ['Alison C.', 'Rudd'], ['Helen N.', 'Davies']]",DataCite,"Bell, V. A., Kay, A. L., Rudd, A. C., & Davies, H. N. (2018). The MaRIUS-G2G datasets: Grid-to-Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data. Geoscience Data Journal, 5(2), 63â72. Portico. https://doi.org/10.1002/gdj3.55
"
Environmental Information Data Centre (EIDC),10.5285/f6cac471-7d92-4e6d-be8a-9f7887143058,Grid-to-Grid model estimates of daily mean river flow for gauged catchments in Great Britain: weather@home2 (climate model) driving data [MaRIUS-G2G-WAH2-daily],"['Bell, V.A.', 'Rudd, A.C.', 'Kay, A.L.', 'Davies, H.N.']",is-referenced-by,10.1007/s10584-018-2145-y,Springer Science and Business Media LLC,National-scale analysis of low flow frequency: historical trends and potential future changes,"[['A. L.', 'Kay'], ['V. A.', 'Bell'], ['B. P.', 'Guillod'], ['R. G.', 'Jones'], ['A. C.', 'Rudd']]",DataCite,"Kay, A. L., Bell, V. A., Guillod, B. P., Jones, R. G., & Rudd, A. C. (2018). National-scale analysis of low flow frequency: historical trends and potential future changes. Climatic Change, 147(3â4), 585â599. https://doi.org/10.1007/s10584-018-2145-y
"
Environmental Information Data Centre (EIDC),10.5285/f6cac471-7d92-4e6d-be8a-9f7887143058,Grid-to-Grid model estimates of daily mean river flow for gauged catchments in Great Britain: weather@home2 (climate model) driving data [MaRIUS-G2G-WAH2-daily],"['Bell, V.A.', 'Rudd, A.C.', 'Kay, A.L.', 'Davies, H.N.']",is-referenced-by,10.1002/gdj3.55,Wiley,The MaRIUS-G2G datasets: Grid-to-Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data,"[['Victoria A.', 'Bell'], ['Alison L.', 'Kay'], ['Alison C.', 'Rudd'], ['Helen N.', 'Davies']]",DataCite,"Bell, V. A., Kay, A. L., Rudd, A. C., & Davies, H. N. (2018). The MaRIUS-G2G datasets: Grid-to-Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data. Geoscience Data Journal, 5(2), 63â72. Portico. https://doi.org/10.1002/gdj3.55
"
Environmental Information Data Centre (EIDC),10.5285/3b90962e-6fc8-4251-853e-b9683e37f790,Grid-to-Grid model estimates of monthly mean flow and soil moisture for Great Britain: weather@home2 (climate model) driving data [MaRIUS-G2G-WAH2-monthly],"['Bell, V.A.', 'Rudd, A.C.', 'Kay, A.L.', 'Davies, H.N.']",is-referenced-by,10.1002/gdj3.55,Wiley,The MaRIUS-G2G datasets: Grid-to-Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data,"[['Victoria A.', 'Bell'], ['Alison L.', 'Kay'], ['Alison C.', 'Rudd'], ['Helen N.', 'Davies']]",DataCite,"Bell, V. A., Kay, A. L., Rudd, A. C., & Davies, H. N. (2018). The MaRIUS-G2G datasets: Grid-to-Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data. Geoscience Data Journal, 5(2), 63â72. Portico. https://doi.org/10.1002/gdj3.55
"
Environmental Information Data Centre (EIDC),10.5285/3b90962e-6fc8-4251-853e-b9683e37f790,Grid-to-Grid model estimates of monthly mean flow and soil moisture for Great Britain: weather@home2 (climate model) driving data [MaRIUS-G2G-WAH2-monthly],"['Bell, V.A.', 'Rudd, A.C.', 'Kay, A.L.', 'Davies, H.N.']",is-referenced-by,10.1007/s10584-019-02528-0,Springer Science and Business Media LLC,National-scale analysis of future river flow and soil moisture droughts: potential changes in drought characteristics,"[['Alison C.', 'Rudd'], ['A. L.', 'Kay'], ['V. A.', 'Bell']]",DataCite,"Rudd, A. C., Kay, A. L., & Bell, V. A. (2019). National-scale analysis of future river flow and soil moisture droughts: potential changes in drought characteristics. Climatic Change, 156(3), 323â340. https://doi.org/10.1007/s10584-019-02528-0
"
Environmental Information Data Centre (EIDC),10.5285/378f0f77-1842-4789-ba15-6fbdf7d02299,United Kingdom Butterfly Monitoring Scheme: site indices data 2015,"['Botham, M.', 'Roy, D.', 'Brereton, T.', 'Middlebrook, I.']",is-referenced-by,10.1111/1365-2656.12594,Wiley,Sensitivity of UK butterflies to local climatic extremes: which life stages are most at risk?,"[['Osgur', 'McDermott Long'], ['Rachel', 'Warren'], ['Jeff', 'Price'], ['Tom M.', 'Brereton'], ['Marc S.', 'Botham'], ['Aldina M. A.', 'Franco']]",DataCite,"McDermott Long, O., Warren, R., Price, J., Brereton, T. M., Botham, M. S., & Franco, A. M. A. (2016). Sensitivity of UK butterflies to local climatic extremes: which life stages are most at risk? Journal of Animal Ecology, 86(1), 108â116. Portico. https://doi.org/10.1111/1365-2656.12594
"
Environmental Information Data Centre (EIDC),10.5285/4e36cdfa-0281-423f-99a8-e7c331b2e0d1,"Plant biodiversity data and environmental and spatial data from Jebel Ichkeul, a limestone mountain in northern Tunisia (1983)","['Kirk, D.A.', 'Hébert, K.', 'Goldsmith, F. B.']",is-referenced-by,https://peerj.com/manuscripts/29426,not a doi,not a doi,not a doi,DataCite,not a doi
Environmental Information Data Centre (EIDC),10.5285/4e36cdfa-0281-423f-99a8-e7c331b2e0d1,"Plant biodiversity data and environmental and spatial data from Jebel Ichkeul, a limestone mountain in northern Tunisia (1983)","['Kirk, D.A.', 'Hébert, K.', 'Goldsmith, F. B.']",is-referenced-by,10.7717/peerj.7296,PeerJ,Grazing effects on woody and herbaceous plant biodiversity on a limestone mountain in northern Tunisia,"[['David Anthony', 'Kirk'], ['Katherine', 'Hébert'], ['Frank Barrie', 'Goldsmith']]",DataCite,"Kirk, D. A., HÃ©bert, K., & Goldsmith, F. B. (2019). Grazing effects on woody and herbaceous plant biodiversity on a limestone mountain in northern Tunisia. PeerJ, 7, e7296. Portico. https://doi.org/10.7717/peerj.7296
"
Environmental Information Data Centre (EIDC),10.5285/5f2e06df-d141-4549-95b6-6a56300fc790,Mathematically modelled daily water saturation profiles for sites on the Namoi River floodplain in south-east Australia at different distances from the river,"['Evans, C.M.', 'Dritschel, D.G.', 'Singer, M.B.']",is-referenced-by,10.1002/2017wr020827,American Geophysical Union (AGU),Modeling Subsurface Hydrology in Floodplains,"[['Cristina M.', 'Evans'], ['David G.', 'Dritschel'], ['Michael B.', 'Singer']]",DataCite,"Evans, C. M., Dritschel, D. G., & Singer, M. B. (2018). Modeling Subsurface Hydrology in Floodplains. Water Resources Research, 54(3), 1428â1459. Portico. https://doi.org/10.1002/2017wr020827
"
Environmental Information Data Centre (EIDC),10.5285/8616c1a0-6c6d-441c-9b10-8464dc4ee346,"Organic carbon burial calculation using sediment trap and sediment core records from Rostherne Mere, Cheshire, UK (1360-2016)","['Radbourne, A.R.', 'Ryves, D.B.', 'Anderson, N.J.', 'Scott, D.R.']",is-referenced-by,10.1002/lno.10512,Wiley,The historical dependency of organic carbon burial efficiency,"[['Alan D.', 'Radbourne'], ['David B.', 'Ryves'], ['N. John', 'Anderson'], ['Daniel R.', 'Scott']]",DataCite,"Radbourne, A. D., Ryves, D. B., Anderson, N. J., & Scott, D. R. (2017). The historical dependency of organic carbon burial efficiency. Limnology and Oceanography, 62(4), 1480â1497. Portico. https://doi.org/10.1002/lno.10512
"
